0,1,2,3,4,5,6,7,8,9,10,11,12,label
-798.2945,80.845024,68.98408,52.14059,35.5433,16.519222,-5.0734,-21.360247,-34.57746,-42.70421,-46.008625,-46.145847,-39.323067,Normal
-782.00385,87.37539,68.9858,50.91472,33.27463,12.299723,-6.429719,-22.995567,-34.192207,-43.377464,-46.079296,-45.316246,-39.39463,Normal
-796.169,82.771484,70.73874,53.138466,33.802986,13.948861,-6.189914,-22.467346,-36.334633,-45.79301,-49.206985,-46.966488,-42.176937,Normal
-794.8564,87.009575,74.01892,53.83557,36.26089,15.182801,-5.881727,-25.284912,-38.27422,-47.210857,-50.053165,-49.628296,-43.516514,Normal
-775.9411,92.39678,73.28089,54.730415,35.950073,14.792596,-5.9758463,-22.702177,-34.52902,-45.55422,-49.466095,-47.114014,-42.51954,Normal
-768.05566,91.16073,68.074745,51.982956,31.537434,12.611525,-5.39529,-21.704765,-32.9764,-43.18236,-44.5102,-43.827587,-39.41656,Normal
-793.03284,83.059616,73.24649,55.517006,34.19112,14.899493,-6.6408935,-23.544184,-37.250706,-45.905136,-48.597706,-48.888973,-43.089066,Normal
-780.34595,99.63783,74.004944,50.94667,29.977247,10.530565,-9.497431,-24.259346,-36.35521,-40.86326,-44.45634,-43.27569,-39.185623,Normal
-789.381,87.07882,73.843575,54.941227,34.26098,13.468231,-6.257851,-25.626043,-36.998684,-45.984505,-49.15869,-45.919575,-41.061455,Normal
-785.7512,86.927826,73.83183,55.031124,33.532837,13.569584,-7.997259,-25.879488,-39.79934,-47.57823,-51.214054,-49.513584,-43.40762,Normal
-792.8601,81.74857,69.11419,51.816624,32.576805,13.48702,-5.5460734,-22.963484,-35.999893,-44.700077,-46.68715,-45.858307,-41.29226,Normal
-707.3744,80.08689,68.42177,51.634865,32.114902,11.772685,-7.70096,-24.627022,-37.58148,-45.707127,-48.7759,-47.13055,-41.625153,Normal
-786.40643,88.094925,73.27565,55.920372,34.138115,13.666799,-7.6926293,-26.45693,-39.81112,-47.60842,-50.107437,-48.114807,-41.208214,Normal
-786.6544,90.28294,76.38372,57.61442,35.42555,12.83658,-9.52639,-28.056051,-40.636555,-49.360565,-52.72543,-50.64726,-45.284637,Normal
-642.1083,83.63977,72.10806,54.442345,32.73557,9.482676,-12.767807,-31.755486,-45.790565,-53.936455,-56.07022,-52.81992,-45.397896,Normal
-795.13885,82.77738,71.88697,54.469547,33.162834,11.411327,-8.067552,-25.284786,-40.7345,-47.907425,-51.46418,-49.418858,-43.215397,Normal
-783.6389,92.22293,77.62433,58.48529,36.4372,13.765034,-7.6318197,-26.828259,-41.847675,-50.29579,-54.283142,-51.54482,-43.615685,Normal
-791.3265,85.571625,74.632515,56.86813,35.746456,12.032138,-8.191447,-27.43097,-40.386173,-48.303623,-53.035923,-48.257008,-42.883076,Normal
-791.63367,83.044395,68.852486,52.093307,34.21128,13.252993,-4.758289,-20.985363,-33.79547,-42.621906,-46.740868,-46.32631,-41.95408,Normal
-784.33215,87.5837,72.13491,54.836834,34.449516,16.574486,-4.1400547,-21.488947,-34.358032,-44.010498,-48.228626,-47.311275,-44.738163,Normal
-783.95496,85.91575,72.204765,55.152527,34.173855,15.956342,-3.644047,-20.871265,-32.16963,-42.71987,-47.605225,-46.16854,-41.80563,Normal
-782.7652,91.06303,72.64454,54.554142,35.400726,14.509638,-3.0939875,-19.418484,-33.26003,-41.342552,-45.268127,-45.238495,-41.461132,Normal
-793.2015,81.01513,68.86756,51.786438,33.310345,14.98486,-3.2570632,-20.101845,-33.58973,-42.27876,-44.72354,-44.08314,-41.37061,Normal
-782.64984,84.02462,66.46547,48.857265,31.756662,12.740581,-4.786325,-20.15265,-33.832104,-40.27789,-42.7539,-42.635582,-39.42579,Normal
-798.53796,79.89758,70.36737,54.55243,35.28849,16.250935,-4.131841,-21.764963,-33.085102,-43.131226,-46.695965,-45.238903,-41.488205,Normal
-795.3761,80.589005,69.334114,50.35922,32.3247,13.706207,-3.996068,-18.872688,-31.493378,-39.055496,-43.707687,-42.02733,-38.3881,Normal
-795.35565,85.62472,73.452545,54.918797,38.033417,17.758501,-0.7311718,-19.155226,-34.195568,-43.492733,-48.01726,-46.599888,-42.2778,Normal
-789.05444,85.80739,67.72753,49.66252,30.975096,13.464997,-4.960993,-21.191639,-32.787964,-41.500656,-44.544853,-42.090256,-40.10939,Normal
-782.54456,93.85376,73.07535,54.791927,34.774498,13.8748665,-6.3213515,-21.82394,-32.861748,-41.591137,-46.066177,-45.676586,-41.761982,Normal
-784.016,85.08397,68.40003,49.952812,32.280567,15.246345,-3.6080482,-17.39472,-29.263094,-37.46543,-42.538486,-41.918797,-39.78378,Normal
-788.963,91.810745,76.5619,57.537727,36.804436,15.252858,-3.9783967,-21.895092,-35.324707,-44.08219,-47.540077,-45.641254,-41.3238,Normal
-793.3539,79.702225,66.88099,51.089962,32.191322,13.5651245,-3.3701234,-20.175875,-31.483438,-41.391373,-44.406845,-43.272358,-37.457397,Normal
-794.78314,83.02952,70.5086,51.106403,32.160583,13.58822,-6.6865067,-22.535032,-34.057064,-42.00263,-43.30466,-44.288605,-38.97948,Normal
-793.6587,92.43978,77.76115,57.484417,39.503094,16.944592,-6.1206164,-23.382982,-34.081276,-44.451916,-46.517414,-44.210423,-41.857292,Normal
-796.8394,85.000175,72.48616,56.11371,36.415894,15.917484,-5.318682,-23.11295,-37.31108,-45.330986,-49.108475,-47.97623,-42.412987,Normal
-793.1594,84.20835,70.945496,50.84559,34.400818,13.1351185,-5.4832435,-22.24314,-35.18293,-43.673126,-47.851116,-48.78856,-40.80883,Normal
-774.5452,101.18211,82.64628,61.414104,38.366203,14.69271,-8.373233,-25.981388,-40.29856,-49.631084,-50.115402,-48.649536,-43.256023,Normal
-711.995,72.619774,63.093838,48.657864,31.096064,12.351019,-5.7312417,-21.555847,-33.88518,-41.933414,-45.43526,-44.65163,-40.294464,Normal
-795.1881,77.41495,67.8001,51.070774,32.560593,12.868376,-4.26336,-20.188538,-32.50916,-40.151814,-46.499756,-44.37399,-40.685673,Normal
-781.6488,98.00278,79.830956,59.368053,37.404266,13.674773,-8.729626,-27.82183,-42.30032,-50.792637,-53.10674,-50.366844,-44.675175,Normal
-747.718,120.47767,92.55451,63.071423,38.26449,14.941984,-6.252254,-25.600693,-39.604366,-47.475315,-50.407215,-48.860508,-43.189243,Normal
-776.559,97.641594,72.25666,50.085514,30.503847,11.029738,-8.6519,-25.380842,-37.13301,-45.61641,-47.402866,-44.400936,-39.512367,Normal
-793.22925,86.85076,74.780594,57.160984,37.638405,17.156845,-3.2863622,-21.173582,-37.091698,-46.171005,-49.049824,-47.25132,-44.761356,Normal
-788.8159,91.539566,76.45477,56.316525,34.04251,13.595589,-3.3235343,-20.56517,-32.235905,-39.784107,-42.368176,-42.025646,-39.784477,Normal
-802.01764,74.934135,65.83166,49.93756,33.554485,13.117119,-4.729077,-20.14836,-31.95363,-36.933395,-44.535107,-43.188725,-39.558292,Normal
-795.2845,83.82941,69.78931,51.986,33.58179,11.703066,-9.205525,-24.853024,-38.286507,-45.244007,-48.19793,-46.540215,-40.24353,Normal
-796.7288,79.58354,68.80415,53.064953,32.00405,12.005472,-6.283475,-21.77441,-34.620106,-42.332294,-44.505424,-44.787964,-39.602962,Normal
-790.6976,89.09094,77.534515,55.686447,36.59303,13.540739,-7.353351,-26.519043,-40.850513,-48.361713,-52.750507,-48.14937,-43.627213,Normal
-799.78784,76.930855,65.629074,47.771034,27.846252,12.139998,-6.5701137,-22.967457,-34.635983,-40.23399,-42.850246,-43.618526,-38.22696,Normal
-792.99567,86.70654,71.03678,47.7262,29.70323,13.206468,-3.93444,-16.607603,-28.307577,-33.02061,-35.78479,-35.221607,-32.01062,Normal
-799.90436,77.23613,68.18071,52.07034,33.27578,12.713873,-6.6294684,-22.238382,-35.467564,-43.663845,-47.367863,-45.672543,-40.57088,Normal
-802.66876,71.22365,62.81428,48.78116,31.511059,13.180496,-3.9393244,-19.88415,-33.502346,-41.847466,-45.25516,-44.641323,-40.37986,Normal
-780.2556,94.48148,74.34573,55.979538,33.495598,13.689625,-3.6397684,-20.630497,-34.298153,-42.701916,-46.542072,-44.27535,-40.303608,Normal
-788.5936,88.04495,67.08995,48.49194,29.77517,11.389233,-3.928641,-19.4121,-32.105854,-38.210896,-40.12291,-38.64932,-37.091557,Normal
-800.7885,76.67595,64.744415,49.580547,33.0551,11.381656,-5.01884,-19.524746,-32.863335,-37.19661,-41.703667,-39.249516,-33.491493,Normal
-801.88257,71.9594,62.503105,48.34885,29.967642,10.737372,-7.030845,-23.640188,-34.72844,-41.885715,-44.166016,-43.47158,-38.544914,Normal
-792.04736,78.86387,67.03163,49.620293,31.125883,12.038716,-7.3617163,-24.707487,-36.10393,-44.858124,-46.37036,-44.542553,-38.579586,Normal
-792.2874,86.10709,73.58657,54.57355,34.06611,12.201749,-10.214327,-26.429379,-41.23516,-48.86632,-51.633415,-48.914455,-39.545628,Normal
-795.19104,73.26089,62.963753,46.380257,30.244831,11.700022,-6.0560737,-20.649393,-31.750927,-40.01384,-42.03697,-42.06737,-38.1428,Normal
-789.178,88.2334,71.55217,50.44597,32.567436,12.0311985,-6.477214,-21.4204,-33.141956,-39.66136,-43.671127,-40.657066,-36.76879,Normal
-795.71326,80.188095,70.09072,52.518955,32.56395,9.636895,-8.69553,-25.990013,-40.295677,-47.024208,-49.752228,-47.270195,-41.1235,Normal
-800.91205,74.62422,65.274925,51.41181,33.558365,14.228952,-5.079902,-20.609245,-34.000763,-42.184616,-47.274017,-45.754097,-39.576683,Normal
-806.058,69.70524,60.37299,44.98158,29.173403,12.290098,-3.2260547,-18.595474,-28.984142,-36.855736,-39.462807,-40.37128,-37.46886,Normal
-811.6503,61.00918,54.04039,41.803238,28.79202,11.310523,-4.471537,-15.766621,-27.41138,-36.84276,-39.51247,-39.057755,-36.108353,Normal
-812.4131,61.83054,54.75887,42.313587,26.46258,13.197165,-2.8283908,-16.600855,-27.783,-33.19248,-37.31757,-35.537903,-32.205494,Normal
-790.29297,81.675934,64.16077,46.75263,27.199097,10.2368555,-5.412431,-16.990807,-28.77594,-34.498314,-35.51132,-37.01606,-31.82609,Normal
-806.4457,67.19787,58.446236,44.08799,29.05805,12.187005,-3.3173141,-19.209822,-28.381586,-36.162434,-40.009655,-40.44286,-35.693672,Normal
-790.3129,80.28292,66.88617,50.604557,32.407578,12.7079315,-5.1999893,-20.502682,-33.239418,-40.866787,-44.36897,-42.670975,-38.77589,Normal
-804.30615,67.91991,59.333252,44.06759,28.41901,14.57091,-2.306268,-17.805859,-29.15551,-35.44632,-40.479065,-39.988346,-37.59156,Normal
-797.47644,86.404076,74.315834,55.879925,36.09383,14.1463995,-6.7992926,-21.832716,-37.93296,-44.25134,-47.30064,-48.534645,-39.09661,Normal
-806.19476,64.979095,57.54458,44.031696,29.928102,13.030278,-3.6769361,-17.291037,-28.15165,-34.347187,-39.689335,-39.1219,-37.12727,Normal
-804.0671,70.51534,61.30335,44.343807,28.976961,10.918463,-4.2146444,-19.152132,-27.440992,-35.69534,-40.903965,-38.562073,-34.168255,Normal
-807.0885,66.51076,57.59805,43.198692,28.846521,12.341973,-5.0053496,-18.317392,-28.170483,-35.273388,-37.935783,-35.98125,-31.948435,Normal
-801.4197,71.89487,58.710354,44.791893,29.383799,13.271171,-2.7490027,-16.79984,-28.266396,-34.830067,-37.90247,-38.025917,-36.07585,Normal
-797.73364,79.38891,67.68864,52.96295,34.709957,14.479745,-4.0004916,-23.05699,-35.135555,-42.195007,-45.762447,-44.78885,-40.205807,Normal
-804.0705,72.174835,63.778454,50.884792,32.311832,14.30122,-3.5206015,-19.807858,-33.035366,-41.67988,-44.155937,-44.448135,-40.119167,Normal
-797.1799,79.7033,66.30755,49.981564,32.371758,12.251268,-2.828979,-20.910538,-32.403954,-40.183308,-43.559975,-41.858864,-37.444363,Normal
-803.5009,71.803856,62.53123,47.53095,32.55524,12.7295475,-3.7778938,-18.786858,-30.879147,-40.220093,-43.233215,-41.450203,-37.775837,Normal
-805.97577,68.1685,59.147858,47.637196,32.00298,14.66671,-3.3519459,-19.799711,-30.907852,-37.55519,-41.63697,-44.00162,-40.567055,Normal
-806.6264,66.57411,59.36653,46.065704,29.506054,13.788436,-2.2960649,-18.527166,-30.8644,-40.071712,-42.770966,-42.821198,-38.9899,Normal
-794.72186,83.279434,68.909904,51.601273,32.461422,13.5317955,-4.924722,-23.233587,-34.81599,-43.319,-45.651264,-47.78864,-42.33833,Normal
-809.0839,64.73675,55.11855,42.933113,30.3558,14.171015,-3.3483634,-16.15404,-26.115543,-34.640076,-38.43531,-38.410553,-35.348568,Normal
-810.0746,64.26263,55.81805,44.37826,30.32825,12.081123,-0.65120614,-15.693556,-25.719786,-35.414326,-39.851555,-38.049854,-35.41267,Normal
-808.87854,66.91712,59.076687,45.678833,31.86737,12.820694,-3.1668134,-17.010918,-29.904694,-36.01615,-41.660664,-41.39899,-36.412285,Normal
-804.18036,70.598694,60.45136,44.80461,29.293669,13.534495,-2.0682948,-17.960287,-27.842783,-35.154358,-39.758698,-38.47732,-36.176167,Normal
-749.8542,91.11098,64.507805,48.97345,28.386972,11.070252,-6.0293813,-20.54548,-32.222916,-39.091373,-42.45485,-40.60338,-37.11463,Normal
-758.54065,106.00025,78.11277,53.11797,31.029253,8.907264,-9.52107,-23.921146,-36.896732,-40.834904,-42.76535,-40.561176,-35.470875,Normal
-777.3736,113.06086,88.19773,64.04983,39.848946,15.626401,-5.7605805,-23.00952,-36.449398,-43.62529,-47.631084,-43.490376,-36.83993,Normal
-764.6995,105.266235,80.57907,56.76734,32.890167,9.532446,-11.646712,-26.857325,-40.574303,-49.32738,-48.903557,-46.862377,-40.491615,Normal
-777.30237,105.28928,85.49107,61.946407,36.949806,11.337757,-9.828529,-27.608822,-41.598785,-49.13275,-50.792522,-48.974228,-42.782734,Normal
-795.70496,82.81271,69.92551,52.68158,31.152685,12.487422,-5.8017697,-20.742235,-35.261776,-43.237244,-47.85187,-45.196712,-41.335976,Normal
-742.9347,93.94065,68.03205,49.385937,31.419529,13.507054,-4.8720407,-19.381374,-31.494028,-36.820095,-40.516724,-40.21793,-35.308426,Normal
-768.1525,97.3035,78.34722,54.60587,35.635403,16.631636,-5.3849335,-20.141365,-35.45571,-42.05574,-43.698826,-43.393524,-39.975056,Normal
-778.01013,97.77461,73.597626,53.852486,34.388596,14.8745775,-3.2027757,-19.560501,-30.850618,-39.25048,-42.331654,-42.231247,-37.47196,Normal
-768.1292,101.39427,77.16211,55.94842,33.52736,11.490351,-6.6352787,-25.575905,-39.041912,-43.212296,-47.159107,-42.500885,-36.012012,Normal
-753.2405,102.70639,78.99238,57.66952,34.97702,11.863309,-9.627581,-27.46389,-40.441746,-48.94092,-51.358692,-48.00562,-41.99484,Normal
-718.0065,112.067444,72.671265,50.16723,29.596071,8.950746,-8.418478,-22.33689,-35.4069,-41.348064,-42.37837,-40.068153,-35.8496,Normal
-733.24133,115.651436,82.36788,57.63416,33.138603,10.574849,-9.39906,-26.211124,-38.79935,-48.469395,-49.242077,-45.568783,-38.216045,Normal
-785.0345,93.594315,76.510376,57.806812,35.27665,12.739485,-6.1560163,-23.89739,-36.066944,-45.106544,-47.32325,-44.407032,-38.679672,Normal
-751.3976,90.898674,74.2511,56.9329,35.623497,13.344822,-7.954282,-26.233498,-40.7375,-50.12298,-52.93222,-51.151367,-45.754845,Normal
-767.64087,113.338776,86.63047,57.70152,34.087154,9.220719,-14.988236,-30.613493,-41.83243,-50.489014,-51.638363,-46.976593,-41.194984,Fine Crackle
-790.58923,90.86617,74.790504,53.59769,33.885918,12.248503,-6.913663,-22.51554,-36.13468,-42.78733,-47.196674,-44.941257,-40.460197,Fine Crackle
-800.38794,76.08646,66.83505,51.513363,34.090843,12.830669,-7.464627,-21.363457,-34.653435,-42.04815,-46.82375,-43.268764,-38.02962,Normal
-792.523,86.7995,66.81764,46.01775,28.84901,12.754697,-4.732286,-18.706654,-30.010704,-34.893246,-40.585987,-39.980957,-36.243137,Normal
-793.6126,84.6597,67.61105,51.693653,30.726189,14.2508545,-4.5169272,-20.219479,-30.59624,-38.15721,-43.618423,-39.939026,-36.919205,Normal
-795.4964,89.12915,75.20233,53.48595,30.670486,13.424436,-4.731787,-21.009722,-29.383215,-35.744995,-40.814762,-40.617126,-31.145998,Normal
-799.6027,75.98691,66.27385,50.528187,35.211456,15.780567,-4.0553837,-18.580736,-32.06644,-40.08224,-42.73267,-42.325813,-37.425987,Normal
-798.5013,74.15114,64.018845,49.827682,32.37886,13.68567,-4.588561,-20.155407,-32.14064,-42.014618,-44.910416,-43.122833,-39.619034,Normal
-798.1023,80.33542,69.73426,53.25826,32.274895,12.479742,-4.110427,-23.209581,-34.143654,-43.075302,-45.886856,-44.084946,-38.559113,Normal
-805.23914,74.97862,65.870605,51.50072,31.990719,14.140416,-4.1790814,-24.016272,-35.226402,-43.979523,-46.871468,-46.234142,-41.8673,Normal
-788.1515,85.68179,67.760254,50.14617,31.055515,11.327952,-6.3575945,-20.568245,-31.329432,-39.121708,-41.86393,-40.589775,-37.86412,Normal
-789.54,82.339584,66.887024,49.091408,31.329678,12.254709,-8.321886,-20.342665,-33.465813,-39.98506,-44.419685,-43.472023,-36.890984,Normal
-782.76324,93.13749,69.439186,49.20792,31.324093,12.758598,-6.291658,-18.382305,-30.612564,-38.371494,-41.20176,-39.210945,-33.83897,Normal
-785.863,89.75975,72.67191,51.182182,33.087837,11.509372,-5.7430096,-19.384289,-29.89668,-41.474434,-41.874847,-41.573696,-37.109253,Normal
-797.12634,83.79906,69.88449,50.94408,30.324276,11.958431,-6.4241414,-22.373682,-35.06277,-39.176533,-44.221695,-42.97429,-37.888363,Normal
-792.0881,84.719925,71.82286,54.48958,34.04304,15.287014,-3.3941808,-23.469538,-33.854744,-41.33656,-45.95489,-44.439556,-39.745422,Normal
-788.4268,84.52526,69.94835,52.01069,32.207363,15.444646,-3.634581,-19.802383,-31.70697,-36.09098,-41.80081,-40.33928,-34.94875,Normal
-781.8869,88.37435,69.43318,50.08367,29.948568,10.237665,-6.622439,-21.933746,-33.358166,-39.50329,-43.518494,-42.420616,-39.80268,Normal
-801.24786,80.32875,67.709076,51.271763,31.58625,13.742438,-3.6526434,-19.10198,-34.228306,-40.92312,-45.736355,-43.099003,-40.920437,Normal
-792.51385,84.867325,70.0075,50.528896,33.186314,13.676412,-4.9658294,-19.833616,-31.34157,-40.194355,-41.438206,-41.281303,-38.498554,Normal
-792.63983,82.41578,66.963554,50.141872,31.094793,12.449192,-6.146573,-19.181917,-33.62031,-40.608856,-42.949947,-43.091137,-38.21443,Normal
-794.2369,86.65232,71.65363,52.812435,31.070858,13.165992,-7.3344336,-22.28598,-33.173393,-40.603664,-44.85528,-45.158897,-38.614017,Normal
-796.8816,78.74325,65.439,50.460335,33.02893,12.903172,-5.301624,-21.023106,-34.904884,-42.219994,-45.29988,-45.192207,-42.300087,Normal
-796.6471,78.67926,67.43639,50.604343,31.677977,13.375591,-5.8832545,-23.335869,-34.091743,-45.032093,-46.345657,-45.83138,-42.78895,Normal
-794.5105,82.82149,69.66188,50.944973,35.39223,17.081713,-3.4486017,-19.002169,-32.380238,-41.902496,-44.577003,-45.99741,-42.47505,Normal
-788.5654,84.55931,68.06024,53.76676,33.564312,12.330431,-7.625081,-24.28703,-37.33522,-44.358894,-48.971916,-47.19028,-41.661503,Normal
-797.8021,80.61507,69.302185,51.261047,31.284683,12.562681,-6.913591,-25.058594,-36.625175,-44.691532,-46.517895,-44.426937,-39.10813,Normal
-790.10626,84.744064,70.02974,52.575443,32.761063,12.145546,-8.007884,-24.120768,-36.3851,-45.170677,-48.15217,-48.05701,-42.617706,Normal
-797.6053,77.22508,65.51602,50.438557,31.208374,12.077305,-3.8691647,-19.792875,-32.482353,-41.21575,-44.29827,-44.076607,-39.723396,Normal
-783.2224,92.82182,72.54841,52.862232,32.190426,12.3365755,-9.298432,-26.364918,-37.48984,-46.192547,-48.70891,-46.98203,-39.676334,Normal
-789.15894,86.11086,69.156395,50.814796,31.787813,12.572455,-8.024616,-23.019611,-36.710384,-45.660507,-46.4695,-44.949757,-39.80977,Normal
-798.4725,75.54967,64.557625,50.293777,30.61614,10.826631,-6.4347425,-23.788996,-34.81619,-41.685493,-46.129574,-45.168182,-38.858097,Normal
-778.1956,92.66208,70.50699,50.454185,30.935497,10.608266,-5.374014,-20.000948,-32.293915,-39.979935,-41.54539,-41.023674,-36.687428,Normal
-790.9126,87.01277,75.970795,56.871292,35.64566,14.173912,-6.8191957,-24.548367,-39.949257,-47.205086,-51.9814,-50.72615,-44.529984,Normal
-768.6835,100.198135,73.28085,54.625584,33.079777,11.919305,-7.649314,-25.645996,-40.272408,-46.268394,-47.16055,-45.721054,-41.0816,Normal
-805.1576,70.508316,63.78803,49.531548,31.099012,12.078737,-5.1053133,-21.49815,-34.72662,-42.354687,-46.48649,-45.472134,-39.610817,Normal
-786.4938,83.92487,68.51538,50.246693,30.699163,11.096157,-9.160381,-25.328794,-35.689632,-45.10829,-48.324512,-44.967937,-41.362045,Normal
-796.6646,81.89408,70.42417,53.109272,33.533382,13.751246,-5.9677925,-23.92132,-36.112713,-43.293064,-46.131413,-46.454514,-40.811977,Normal
-782.02515,91.320915,75.028015,56.31575,34.19897,12.015236,-6.82503,-25.625397,-39.265915,-47.114204,-49.477474,-47.57853,-42.411655,Normal
-797.6428,81.18391,71.39931,54.538307,33.713707,13.665702,-5.495523,-23.94251,-36.237293,-43.91848,-50.017967,-47.432148,-41.940083,Normal
-794.6116,82.27638,70.54727,53.52686,35.24482,14.293323,-6.602639,-22.588814,-35.561245,-44.708977,-48.566906,-46.048206,-41.74327,Normal
-768.6028,94.25832,71.67653,52.177757,32.663002,12.173473,-5.7384706,-22.52732,-33.797512,-42.491726,-45.644863,-42.740448,-37.875805,Normal
-788.577,88.67342,73.70871,54.044548,36.46032,16.261814,-3.9605968,-22.035318,-35.994072,-44.156567,-48.394848,-48.29589,-43.465195,Normal
-797.926,79.09893,70.686676,53.251026,34.746296,13.788258,-5.7690625,-23.170637,-35.401985,-45.036404,-48.80687,-46.500813,-41.192375,Normal
-778.6607,97.29244,80.215294,60.159573,36.64627,12.57323,-11.014481,-29.680582,-43.260456,-51.214024,-53.116558,-50.426823,-43.569103,Normal
-787.05536,89.060036,75.29104,54.876263,34.630962,10.740516,-8.882079,-27.432745,-39.95795,-48.553066,-50.42905,-48.33385,-43.580708,Normal
-791.0114,92.5599,75.74231,53.378357,32.92722,12.770292,-9.041102,-24.16324,-37.16555,-43.55984,-48.244404,-46.843384,-38.221485,Normal
-779.4731,101.63263,77.22663,54.994904,30.740866,9.549759,-10.552166,-30.487741,-41.747833,-46.084316,-49.502487,-48.599106,-39.852573,Normal
-770.1023,95.22159,75.81533,55.41275,33.442253,9.038106,-9.892846,-25.811409,-39.290085,-46.733482,-50.657524,-46.993763,-38.668415,Normal
-790.76715,90.66766,77.6359,53.39693,30.6489,7.395534,-11.4407015,-29.402555,-44.584934,-50.65484,-52.106945,-48.25838,-42.421043,Normal
-780.7229,101.661865,76.89412,56.160225,30.880365,11.508546,-9.964987,-26.601131,-38.72004,-45.085445,-45.385468,-44.71047,-38.130085,Normal
-789.6765,89.44846,73.68126,52.153896,33.233067,14.979864,-3.2276237,-19.568209,-33.30568,-42.01024,-43.45871,-42.64897,-39.7866,Normal
-790.5559,84.98849,72.05606,52.181316,34.616714,13.85823,-6.642238,-21.993568,-35.397903,-42.867428,-47.898697,-46.75932,-42.610054,Normal
-779.0468,89.69568,72.11213,55.816727,35.18285,15.47424,-2.081971,-18.931875,-33.530262,-43.059017,-47.248444,-45.26155,-42.04526,Normal
-786.10614,97.13293,81.848656,62.141727,37.949863,13.403439,-7.8985376,-29.320877,-43.60443,-51.306507,-52.650166,-53.725044,-45.339607,Normal
-756.80804,101.301605,76.86925,56.86011,33.94566,13.740262,-7.183393,-24.756348,-37.44458,-46.823284,-45.78093,-46.24545,-41.570988,Normal
-765.40704,80.65679,70.05242,54.282368,34.97369,14.419097,-5.5536423,-23.233458,-36.6208,-45.357315,-48.96289,-47.932285,-43.0101,Normal
-791.2214,88.31725,77.1632,57.32638,34.85791,15.025062,-4.0263023,-20.850649,-35.683697,-45.996403,-50.52793,-48.790195,-42.59965,Normal
-794.75806,81.819855,70.685036,51.80649,32.445072,11.303142,-6.8612285,-22.211998,-35.118042,-43.63759,-47.01001,-44.367535,-39.40883,Normal
-787.81116,83.90752,71.61461,52.10379,34.698524,16.302307,-2.2877345,-21.64504,-35.30941,-43.46158,-47.515198,-47.1787,-42.065807,Normal
-797.2861,80.14548,71.00712,54.12001,34.23861,12.120684,-6.8128643,-24.007908,-38.03841,-46.032455,-46.160667,-45.058517,-40.582535,Normal
-789.2078,83.62905,71.61326,53.824306,33.297516,12.535441,-6.1135917,-24.810942,-38.57399,-45.17743,-48.679546,-47.82523,-42.34614,Normal
-792.0182,79.9524,68.876236,53.663563,34.640736,13.571563,-5.9114866,-23.286875,-37.37539,-46.41821,-49.84983,-48.250515,-43.287704,Normal
-787.36865,88.77146,78.60469,58.154903,34.35154,14.7990465,-7.926548,-26.51219,-39.945175,-48.43593,-50.99352,-48.78332,-41.820637,Normal
-777.5324,88.774925,71.78619,53.283466,33.57779,13.037666,-4.8469334,-21.714214,-35.454926,-43.796486,-44.318935,-45.045223,-40.650673,Normal
-790.7296,86.8554,73.274254,56.211815,36.524094,14.849804,-4.1763625,-23.654598,-36.678963,-45.122093,-49.51542,-48.023952,-43.434494,Normal
-788.9215,85.64205,69.964645,51.848568,34.13613,16.298231,-3.3284326,-17.80595,-29.191525,-37.430702,-42.85797,-42.10054,-37.33676,Normal
-788.0044,91.69596,75.704346,50.849453,30.929213,12.230748,-6.8326573,-23.785215,-37.730083,-44.172863,-46.98864,-43.888664,-41.365963,Normal
-795.00006,80.58466,68.98687,52.492954,31.903929,12.691848,-7.695098,-25.944365,-38.424084,-45.49963,-48.223675,-47.323067,-41.343906,Normal
-795.4119,81.90417,66.925705,49.98953,29.94702,10.381734,-4.9074287,-22.783539,-34.008133,-39.25134,-43.96948,-41.58532,-36.65748,Normal
-780.1136,91.0215,72.482574,52.493767,30.028204,9.881231,-9.151466,-26.141285,-38.634598,-43.669395,-45.089348,-44.878845,-39.28756,Normal
-786.0901,92.13144,74.89628,53.78587,31.180435,9.437117,-9.9256315,-27.103018,-40.951733,-49.393776,-50.855827,-49.271217,-41.94466,Normal
-779.49976,91.18764,75.69797,55.679607,34.11404,11.437519,-9.746913,-26.674536,-39.5039,-46.61803,-49.113037,-46.43198,-40.058086,Normal
-790.95465,85.2151,72.519196,53.68308,31.732836,10.738331,-11.015359,-26.382956,-39.908085,-46.726048,-48.40993,-45.93306,-40.453377,Normal
-783.795,80.4946,64.186035,46.196857,31.454063,14.5405245,-0.9726718,-18.245173,-29.27355,-37.474255,-41.29079,-40.20571,-35.31389,Normal
-795.28937,78.325806,67.64576,50.83087,31.894255,12.266502,-5.919243,-23.381516,-37.34898,-44.285793,-45.795967,-45.632732,-40.270252,Normal
-778.2173,99.22802,79.112404,52.714478,32.999214,11.92139,-8.923819,-25.802742,-38.00488,-46.257145,-47.64731,-44.1694,-40.892292,Normal
-802.3529,72.448975,64.49711,50.929203,32.413174,14.366108,-2.9222157,-20.937641,-32.30281,-42.71405,-45.970554,-44.264725,-41.899025,Normal
-797.34625,83.576195,73.68437,53.352158,33.820263,13.644505,-9.302377,-23.976091,-36.07232,-45.975872,-48.23963,-44.89887,-38.45166,Normal
-780.6588,92.57509,77.14278,56.300415,35.979908,13.772165,-6.287283,-26.239805,-38.619217,-45.33335,-50.336956,-49.448967,-42.864594,Normal
